Date,close,high,low,open,volume,RSI,MACD,MACD_SIGNAL,SMA20,EMA20,BB_UPPER,BB_LOWER,ATR,CCI,proba_rfc_cal,proba_sgd_cal,proba_xgb_cal,proba_sentiment_neg,proba_sentiment_neu,proba_sentiment_pos,y_true
2025-02-21,96125.546875,99497.968750,94852.960938,98340.671875,49608706470,44.840644,-859.512444,-902.514145,97052.683984,97503.243733,99644.866195,94460.501773,2575.805246,-18.941186,0.545455,0.436857,,,,,1
2025-02-22,96577.757812,96950.156250,95765.343750,96134.203125,18353824477,46.283900,-826.277831,-887.266882,96997.123047,97415.082531,99579.498012,94414.748082,2576.483817,-50.106290,0.545455,0.392663,,,,,0
2025-02-23,96273.921875,96671.875000,95270.453125,96577.804688,16999478976,45.423914,-815.026613,-872.818828,96740.548047,97306.378602,98293.097322,95187.998771,2492.297991,-81.095812,0.555556,0.373296,,,,,0
2025-02-24,91418.171875,96503.453125,91371.742188,96277.960938,44046480529,34.417563,-1183.794580,-935.013979,96417.865625,96745.494485,99186.672178,93649.059072,2643.679129,-331.705108,0.666667,0.520862,,,,,0
2025-02-25,88736.171875,92511.078125,86008.234375,91437.117188,92139104128,30.081938,-1672.920951,-1082.595374,96023.901953,95982.575684,100431.553431,91616.250475,2849.749442,-421.139903,0.666667,0.637308,,,,,0
2025-02-26,84347.023438,89286.250000,82131.898438,88638.890625,64597492134,24.616715,-2386.825533,-1343.441406,95411.588281,94874.262014,102229.626747,88593.549815,3071.501674,-351.767695,0.666667,0.800828,,,,,1
2025-02-27,84704.226562,87000.781250,83144.960938,84076.859375,52659591954,25.798221,-2890.473857,-1652.847897,94820.345312,93905.556066,103120.177391,86520.513234,3143.962054,-243.712118,0.666667,0.805743,,,,,0
2025-02-28,84373.007812,85036.320312,78248.914062,84705.625000,83610570576,25.400672,-3278.518587,-1977.982036,94214.873047,92997.583113,103688.010522,84741.735572,3451.872210,-215.169580,0.666667,0.869060,,,,,1
2025-03-01,86031.914062,86522.304688,83794.234375,84373.867188,29190628396,31.125359,-3412.949027,-2264.975434,93691.464063,92334.112534,103770.374086,83612.554039,3594.245536,-131.622416,,,,,,,1
2025-03-02,94248.351562,95043.437500,85040.210938,86036.257812,58398341092,51.129177,-2824.441969,-2376.868741,93532.003906,92516.439294,103461.167833,83602.839980,4189.860491,-31.054228,0.440000,0.586870,,,,,0
2025-03-03,86065.671875,94429.750000,85081.304688,94248.421875,70072228536,38.985434,-2983.451151,-2498.185224,93047.916016,91902.024755,103454.852854,82640.979177,4729.843192,-68.226122,0.516129,0.698432,,,,,1
2025-03-04,87222.195312,88911.273438,81529.242188,86064.070312,68095241474,41.114247,-2981.830297,-2594.914238,92514.732813,91456.290128,102970.587153,82058.878472,5020.949777,-94.158072,0.440000,0.584218,,,,,1
2025-03-05,90623.562500,90998.242188,86379.773438,87222.953125,50498988027,46.973968,-2675.410212,-2611.013433,92214.717578,91376.976845,102517.344575,81912.090581,5219.152902,-39.715681,0.516129,0.542211,,,,,0
2025-03-06,89961.726562,92804.937500,87852.140625,90622.359375,47749810486,46.014473,-2457.613146,-2580.333376,91837.355469,91242.182047,101872.907160,81801.803778,5406.886719,-22.775202,0.516129,0.543349,,,,,0
2025-03-07,86742.671875,91191.046875,84717.679688,89963.281250,65945677657,41.567153,-2515.620300,-2567.390760,91295.471484,90813.631217,101194.801031,81396.141938,5537.483817,-56.381698,0.516129,0.541265,,,,,0
2025-03-08,86154.593750,86847.265625,85247.484375,86742.656250,18206118081,40.791504,-2579.285987,-2569.769806,90794.449609,90369.888957,100668.205446,80920.693773,5567.124442,-71.880819,0.440000,0.493768,,,,,0
2025-03-09,80601.039062,86471.132812,80052.484375,86154.304688,30899345977,34.285102,-3042.587057,-2664.333256,90035.832422,89439.476002,100605.783375,79465.881469,5925.497768,-118.094371,0.440000,0.585970,,,,,0
2025-03-10,78532.000000,83955.929688,77420.593750,80597.148438,54061099422,32.222958,-3535.876350,-2838.641875,89185.455078,88400.621992,100594.341781,77776.568375,6025.756696,-140.292310,0.516129,0.591467,,,,,1
2025-03-11,82862.210938,83577.757812,76624.250000,78523.875000,54702837196,40.314108,-3536.762249,-2978.265950,88496.785156,87873.132785,99672.568160,77321.002153,6057.946987,-113.574722,0.440000,0.562966,,,,,1
2025-03-12,83722.359375,84358.578125,80635.250000,82857.375000,40353484454,41.800375,-3428.557977,-3068.324355,87766.206250,87477.806462,98114.018241,77418.394259,5812.873884,-78.290984,0.440000,0.560069,,,,,0
2025-03-13,81066.703125,84301.695312,79931.851562,83724.921875,31412940153,38.604116,-3516.485125,-3157.956509,87013.264063,86867.204831,96984.623992,77041.904133,5849.589844,-89.971010,0.440000,0.561699,,,,,1
2025-03-14,83969.101562,85263.289062,80797.562500,81066.992188,29588112414,43.673384,-3313.839198,-3189.133047,86382.831250,86591.186669,95352.036619,77413.625881,5683.755580,-57.869065,0.440000,0.461107,,,,,1
2025-03-15,84343.109375,84672.671875,83639.593750,83968.406250,13650491277,44.311471,-3087.478494,-3168.802136,85786.290625,86377.078225,93482.238167,78090.343083,5562.684710,-34.688189,0.440000,0.420802,,,,,0
2025-03-16,82579.687500,85051.601562,82017.906250,84333.320312,21330270174,41.901267,-3015.578920,-3138.157493,85344.366406,86015.413033,92685.518153,78003.214660,5064.861049,-51.818602,0.440000,0.406823,,,,,1
2025-03-17,84075.687500,84725.328125,82492.156250,82576.335938,25092785558,44.651706,-2805.570942,-3071.640183,85111.342188,85830.673140,92293.316900,77929.367475,4556.627232,-32.948952,0.440000,0.356602,,,,,0
2025-03-18,82718.500000,84075.718750,81179.992188,84075.718750,24095774594,42.677783,-2717.302737,-3000.772694,85029.916016,85534.269706,92284.932717,77774.899314,4236.176897,-57.190096,0.440000,0.374250,,,,,1
2025-03-19,86854.226562,87021.187500,82569.726562,82718.804688,34931960257,49.940150,-2287.333614,-2858.084878,85137.416016,85659.982182,92435.698873,77839.133158,4224.247768,15.247727,0.440000,0.324697,,,,,0
2025-03-20,84167.195312,87443.265625,83647.195312,86872.953125,29028988961,45.873622,-2138.704924,-2714.208887,85127.125391,85517.809652,92430.525040,77823.725741,4141.624442,1.915557,0.440000,0.365533,,,,,0
2025-03-21,84043.242188,84782.273438,83171.070312,84164.539062,19030452299,45.688800,-2007.771003,-2572.921310,85027.691797,85377.372552,92333.374373,77722.009221,3794.327009,-25.022465,0.440000,0.324297,,,,,0
2025-03-22,83832.484375,84513.875000,83674.781250,84046.257812,9863214091,45.354206,-1899.116236,-2438.160295,84506.898438,85230.238352,90391.851236,78621.945639,3739.992188,-17.377587,0.440000,0.282883,,,,,1
2025-03-23,86054.375000,86094.781250,83794.914062,83831.898438,12594615537,49.548925,-1615.127809,-2273.553798,84506.333594,85308.728518,90390.658579,78622.008608,3445.793527,30.685085,0.440000,0.272030,,,,,1
2025-03-24,87498.914062,88758.726562,85541.195312,86070.929688,34582604933,52.122118,-1259.006402,-2070.644319,84520.169531,85517.319931,90432.616471,78607.722592,3208.807478,90.684325,0.440000,0.276181,,,,,0
