Date,close,ret,open,high,low,volume,SMA20,EMA20,RSI,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,ATR,CCI,proba_lstm,signal,proba_rfc_cal,proba_sgd_cal,proba_xgb_cal,proba_sentiment_pos,proba_sentiment_neu,proba_sentiment_neg
2025-06-17,104601.117188,-0.020559,106794.117188,107750.195312,103396.531250,55964092176,105851.618359,106010.532111,47.350415,538.540171,944.581660,109873.463623,101829.773096,3031.373326,-28.412353,0.503809,1.000000,0.000000,0.507968,0.521082,0.000000,1.000000,0.000000
2025-06-18,104883.328125,0.002698,104602.070312,105581.851562,103602.265625,47318089133,105813.696875,105903.179351,48.181040,397.044999,835.074328,109858.112662,101769.281088,3046.701451,-53.113635,0.468009,1.000000,0.000000,0.509348,0.529815,0.000000,1.000000,0.000000
2025-06-19,104684.289062,-0.001898,104886.773438,105250.890625,103940.773438,37333806920,105847.982813,105787.094561,47.610532,265.784471,721.216357,109838.881342,101857.084283,2747.438058,-56.283046,0.459129,1.000000,0.000000,0.514308,0.539365,0.100000,0.897750,0.002250
2025-06-20,103309.601562,-0.013132,104681.031250,106539.382812,102372.210938,50951862476,105781.558203,105551.142847,43.756796,50.254481,587.023982,109899.448333,101663.668073,2744.578683,-84.257531,0.458423,1.000000,0.448276,0.513099,0.529859,0.200000,0.795500,0.004500
2025-06-21,102257.406250,-0.010185,103315.078125,104015.781250,100973.062500,38360555118,105611.823438,105237.453646,41.019946,-203.116543,428.995877,110021.681557,101201.965318,2820.098214,-152.107501,0.442849,0.000000,0.448276,0.516403,0.516957,0.160000,0.836400,0.003600
2025-06-22,100987.140625,-0.012422,102212.031250,103351.632812,98286.203125,65536997201,105367.103906,104832.661930,37.935126,-500.643602,243.067981,110233.524331,100500.683481,3080.362165,-193.934141,0.455054,1.000000,0.448276,0.514258,0.503533,0.120000,0.877300,0.002700
2025-06-23,105577.773438,0.045458,100987.476562,106116.859375,99705.750000,65237759656,105374.369141,104903.624930,51.987553,-361.839228,122.086539,110241.634238,100507.104044,3169.642299,-61.312042,0.434519,0.000000,0.448276,0.518911,0.503604,0.080000,0.918200,0.001800
2025-06-24,106045.632812,0.004431,105571.515625,106316.828125,104740.242188,48822986421,105440.051562,105012.387586,53.151749,-211.643727,55.340486,110306.270961,100573.832164,3138.511719,17.435368,0.435480,0.000000,0.448276,0.522511,0.493753,0.000000,1.000000,0.000000
2025-06-25,107361.257812,0.012406,106047.406250,108168.398438,105881.390625,51624120283,105729.316797,105236.089512,56.356495,13.392835,46.950956,110307.680618,101150.952976,3137.734375,68.851980,0.409990,0.000000,0.448276,0.516538,0.504521,0.000000,1.000000,0.000000
2025-06-26,106960.000000,-0.003737,107375.070312,108305.546875,106666.351562,43891990613,105857.799609,105400.271464,55.118068,157.541740,69.069113,110422.153446,101293.445773,3040.890625,67.791647,0.390204,0.000000,0.448276,0.514606,0.504424,0.000000,1.000000,0.000000
2025-06-27,107088.429688,0.001201,106954.921875,107772.468750,106449.992188,45353692675,105931.439844,105561.048438,55.455470,278.928671,111.041024,110526.761089,101336.118599,2895.315848,53.294247,0.375526,0.000000,0.448276,0.512135,0.505495,0.000000,1.000000,0.000000
2025-06-28,107327.703125,0.002234,107090.546875,107567.882812,106883.976562,30037708335,106008.142578,105729.301265,56.117354,389.941055,166.821030,110644.805191,101371.479965,2813.852679,53.988748,0.389434,0.000000,0.448276,0.513521,0.515566,0.000000,1.000000,0.000000
2025-06-29,108385.570312,0.009856,107327.820312,108526.304688,107230.109375,35534874438,105912.716016,105982.279270,59.016801,556.861056,244.829036,110246.649066,101578.782965,2789.493862,87.734784,0.395232,0.000000,0.000000,0.510819,0.508533,0.000000,1.000000,0.000000
2025-06-30,107135.335938,-0.011535,108383.437500,108798.789062,106759.648438,42064804590,105756.621094,106092.094191,54.438801,581.559050,312.175039,109632.369761,101880.872426,2655.307478,78.178530,0.445776,0.000000,0.000000,0.505859,0.503837,0.000000,1.000000,0.000000
2025-07-01,105698.281250,-0.013413,107144.382812,107550.679688,105270.226562,44110692247,105607.203906,106054.588196,49.669483,479.645044,345.669040,109229.467010,101984.940803,2507.220982,27.844030,,,0.000000,0.505859,0.503837,0.000000,1.000000,0.000000
2025-07-02,108859.320312,0.029906,105703.101562,109763.656250,105157.398438,56248657737,105753.717188,106321.705541,58.319581,646.494492,405.834130,109656.943999,101850.490376,2694.840402,103.330151,,,0.484848,0.498417,0.487511,0.000000,1.000000,0.000000
2025-07-03,109647.976562,0.007245,108845.015625,110541.460938,108605.796875,50494742270,105931.567578,106638.493257,60.159332,832.762280,491.219760,110205.995950,101657.139206,2739.522321,151.779475,,,0.484848,0.505656,0.484123,0.000000,1.000000,0.000000
2025-07-04,108034.335938,-0.014717,109635.656250,109751.984375,107296.382812,42616442656,106059.664062,106771.430655,54.826912,840.484951,561.072798,110428.660973,101690.667152,2617.267299,90.745203,,,0.484848,0.503983,0.491746,0.974600,0.008800,0.016600
2025-07-05,108231.179688,0.001822,108015.835938,108381.343750,107842.273438,30615537520,106193.621875,106910.454373,55.346875,852.659936,619.390226,110660.282554,101726.961196,2438.435268,75.209614,0.425947,0.000000,0.000000,0.511707,0.490005,0.736425,0.251125,0.012450
2025-07-06,109232.070312,0.009248,108231.187500,109731.625000,107847.015625,36746020463,106315.387500,107131.560653,57.994456,932.324942,681.977169,110979.683742,101651.091258,2211.233817,96.058280,0.423512,0.000000,0.484848,0.518492,0.509354,0.498250,0.493450,0.008300
2025-07-07,108299.851562,-0.008534,109235.328125,109710.250000,107527.054688,45415696597,106500.324219,107242.826454,54.739012,909.750734,727.531882,111171.731657,101828.916780,1909.239955,73.842835,0.421310,0.000000,0.400000,0.521203,0.505699,0.260075,0.735775,0.004150
2025-07-08,108950.273438,0.006006,108298.226562,109198.968750,107499.554688,44282204127,106703.671484,107405.440452,56.570769,933.582362,768.741978,111432.425588,101974.917381,1918.013393,69.733926,0.402282,0.000000,0.484848,0.523219,0.509874,0.021900,0.978100,0.000000
2025-07-09,111326.554688,0.021811,108950.273438,111925.375000,108357.679688,57927418065,107035.784766,107778.879903,62.536214,1131.175641,841.228711,112089.235012,101982.334519,2009.491071,131.896282,0.379681,0.000000,0.484848,0.515029,0.489574,0.499650,0.500350,0.000000
2025-07-10,115987.203125,0.041865,111329.195312,116608.781250,110660.750000,95911605728,107669.664844,108560.624972,70.961251,1644.883905,1001.959749,113817.147468,101522.182219,2317.265067,245.673928,0.337775,0.000000,0.627907,0.466557,0.478756,0.000000,1.000000,0.000000
2025-07-11,117516.992188,0.013189,115986.234375,118856.476562,115245.687500,86928361085,108432.644141,109413.612326,73.099646,2150.651225,1231.698044,115474.539699,101390.748582,2480.715960,289.274887,0.334682,0.000000,0.627907,0.447999,0.470258,0.000000,0.978900,0.021100
2025-07-12,117435.226562,-0.000696,117530.710938,118219.898438,116977.023438,45524560304,109255.048437,110177.575587,72.791106,2515.876212,1488.533678,116475.317905,102034.778970,2520.642299,234.196835,0.331232,0.000000,0.627907,0.442725,0.476487,0.000000,0.957800,0.042200
2025-07-13,119116.117188,0.014313,117432.203125,119449.570312,117265.437500,49021091807,109931.965625,111028.865263,75.116330,2907.438328,1772.314608,118167.733202,101696.198048,2584.066406,199.589581,0.324153,0.000000,0.627907,0.420936,0.474198,0.000000,0.936700,0.063300
2025-07-14,119849.703125,0.006159,119115.789062,123091.609375,118959.195312,181746419401,110622.169141,111868.945060,76.077195,3239.604237,2065.772534,119751.793420,101492.544861,2733.585938,187.653010,0.336019,0.000000,0.627907,0.353882,0.474737,0.000000,0.915600,0.084400
2025-07-15,117777.187500,-0.017293,119853.851562,119935.562500,115765.687500,98321661181,111142.965625,112431.634816,68.078991,3297.600739,2312.138175,120669.094270,101616.836980,2868.544643,113.096345,0.342458,0.000000,0.627907,0.382438,0.468364,0.000000,1.000000,0.000000
2025-07-16,118738.507812,0.008162,117777.187500,120065.515625,117064.820312,72162029070,111731.891016,113032.289387,69.671716,3382.146616,2526.139863,121618.695091,101845.086940,2753.861607,107.191390,0.330377,0.000000,0.484848,0.399579,0.472918,0.000000,1.000000,0.000000
2025-07-17,119289.843750,0.004643,118738.507812,120999.609375,117508.218750,72363841798,112341.961719,113628.246946,70.578415,3453.824496,2711.676790,122523.724999,102160.198439,2864.984933,101.202682,0.319927,0.000000,0.484848,0.412552,0.474710,0.000000,1.000000,0.000000
2025-07-18,118003.226562,-0.010786,119284.109375,120851.914062,116925.984375,77945799785,112875.737891,114044.911671,65.646193,3367.986428,2842.938717,123069.990471,102681.485310,2970.008371,81.215490,0.340015,0.000000,0.484848,0.416301,0.475274,0.000000,1.000000,0.000000
2025-07-19,117939.976562,-0.000536,117998.125000,118541.398438,117388.414062,47564562765,113353.458203,114415.870232,65.404217,3257.307185,2925.812411,123557.211965,103149.704441,3013.859375,65.127355,0.354046,0.000000,0.484848,0.446794,0.481944,0.000000,1.000000,0.000000
2025-07-20,117300.789062,-0.005420,117944.109375,118865.031250,116550.132812,57515447231,113861.730859,114690.624407,62.881671,3082.483053,2957.146539,123769.764399,103953.697319,3044.594308,54.212218,0.368620,0.000000,0.484848,0.455578,0.484699,0.000000,1.000000,0.000000
2025-07-21,117439.539062,0.001183,117306.468750,119671.562500,116584.398438,69820091744,114448.793750,114952.425802,63.213346,2921.452943,2950.007820,123689.086594,105208.500906,3109.163504,53.834076,0.378562,0.000000,0.484848,0.458183,0.483593,0.000000,1.000000,0.000000
2025-07-22,119995.414062,0.021763,117426.500000,120269.968750,116233.226562,79217583118,115005.598437,115432.710399,68.752369,2965.884302,2953.183117,124169.503152,105841.693723,3276.115513,62.742445,0.381337,0.000000,0.484848,0.454296,0.481608,0.000000,0.994300,0.005700
2025-07-23,118754.960938,-0.010338,119997.445312,120113.351562,117391.390625,66608604537,115460.947656,115749.115212,63.736389,2867.942420,2936.134977,124406.375296,106515.520016,3215.705915,57.033670,0.392119,0.000000,0.484848,0.464383,0.481399,0.000200,0.996950,0.002850
2025-07-24,118368.000000,-0.003258,118770.984375,119535.453125,117247.968750,72627318560,115977.630859,115998.532811,62.211596,2727.655545,2894.439091,124288.123536,107667.138183,2954.238281,47.186139,0.397630,0.000000,0.484848,0.461227,0.484728,0.000400,0.999600,0.000000
2025-07-25,117635.882812,-0.006185,118368.000000,118486.976562,114759.820312,104857024569,116447.866016,116154.470906,59.320095,2528.257271,2821.202727,123936.457229,108959.274802,2962.550223,14.890941,0.419189,0.000000,0.627907,0.441874,0.480467,0.000000,1.000000,0.000000
2025-07-26,117947.367188,0.002648,117644.843750,118335.687500,117181.226562,48508954046,116883.630859,116325.222933,60.168339,2368.069260,2730.576034,123576.253953,110191.007766,2956.234933,29.376437,0.417066,0.000000,0.484848,0.470997,0.482288,0.000000,1.000000,0.000000
2025-07-27,119448.492188,0.012727,117944.726562,119815.593750,117859.687500,54683390892,117441.062891,116622.677148,64.057973,2335.327150,2651.526257,122859.177839,112022.947942,2939.933036,64.203858,0.416037,0.000000,0.484848,0.456166,0.481226,0.000000,1.000000,0.000000
2025-07-28,117924.476562,-0.012759,119457.523438,119819.789062,117441.437500,64822943193,117889.773047,116746.658044,57.878456,2161.487190,2553.518444,121547.618911,114231.927182,2814.642857,35.533771,0.421286,0.000000,0.484848,0.424737,0.483383,0.000000,1.000000,0.000000
2025-07-29,117922.148438,-0.000020,117938.585938,119273.867188,116987.367188,68463107433,118219.552734,116858.609510,57.869272,2000.469740,2442.908703,120182.597782,116256.507686,2680.116071,-4.942380,0.422222,0.000000,0.484848,0.404067,0.495079,0.000000,1.000000,0.000000
2025-07-30,117831.187500,-0.000771,117921.992188,118780.726562,115800.828125,68896148592,118311.751953,116951.235986,57.485472,1844.262947,2323.179552,119985.183454,116638.320452,2678.630580,-83.406501,0.431429,0.000000,0.484848,0.410513,0.497346,0.000000,1.000000,0.000000
2025-07-31,115758.203125,-0.017593,117833.632812,118919.984375,115505.218750,69370346018,118223.812500,116837.613808,49.438246,1535.495193,2165.642680,120225.710193,116221.914807,2673.157366,-152.538122,0.451584,1.000000,0.484848,0.418291,0.520398,0.066100,0.933900,0.000000
2025-08-01,113320.085938,-0.021062,115738.953125,116060.773438,112724.445312,91294530181,118018.055469,116502.611154,41.992575,1081.590936,1948.832331,120977.928175,115058.182762,2631.042969,-320.436751,,,0.484848,0.418291,0.520398,0.251500,0.748500,0.000000
2025-08-02,112526.914062,-0.006999,113320.390625,114021.601562,112005.765625,56870866000,117688.595312,116123.973336,39.887926,650.369151,1689.139695,121483.052075,113894.138550,2692.675223,-296.505744,,,0.606061,0.597616,0.565139,0.619800,0.380200,0.000000
2025-08-03,114217.671875,0.015025,112525.804688,114747.421875,111943.804688,48099615826,117406.993750,115942.420816,46.090491,439.980977,1439.307951,121358.834596,113455.152904,2727.583705,-195.345427,,,0.606061,0.612505,0.550972,0.988100,0.011900,0.000000
2025-08-04,115071.882812,0.007479,114223.921875,115729.468750,114130.406250,35783028986,117271.728516,115859.512434,48.956131,338.275092,1219.101379,121353.284845,113190.172186,2621.290737,-105.965077,,,0.440000,0.622152,0.539044,0.498800,0.501200,0.000000
2025-08-05,114141.445312,-0.008086,115072.187500,115117.437500,112701.109375,61039182286,117041.875391,115695.886994,46.082699,180.513073,1011.383718,121290.003575,112793.747207,2505.546875,-126.113172,0.501955,1.000000,0.440000,0.639285,0.541646,0.009500,0.990500,0.000000
2025-08-06,115028.000000,0.007767,114140.914062,115737.835938,113372.250000,56379133510,116828.783203,115632.278709,49.145549,125.575533,834.222081,121029.421847,112628.144560,2480.091518,-83.624732,0.494533,1.000000,0.440000,0.630341,0.532877,0.253800,0.746200,0.000000
2025-08-07,117496.898438,0.021463,115030.054688,117676.906250,114279.710938,64051649681,116803.466797,115809.861540,56.548207,278.051404,722.987946,120980.338610,112626.594984,2559.356585,-9.890046,0.469508,1.000000,0.606061,0.608235,0.533818,0.293550,0.706450,0.000000
2025-08-08,116688.726562,-0.006878,117505.500000,117689.203125,115917.460938,59713005166,116740.904297,115893.562971,53.788075,329.874328,644.365222,120883.442439,112598.366155,2419.684152,4.031445,0.460353,1.000000,0.440000,0.606280,0.526827,0.333300,0.666700,0.000000
2025-08-09,116500.359375,-0.001614,116678.273438,117906.609375,116363.835938,54004312429,116700.882812,115951.353105,53.137054,351.690640,585.830306,120836.105386,112565.660239,2447.420759,12.160281,0.461028,1.000000,0.440000,0.593630,0.520669,0.327200,0.672800,0.000000
2025-08-10,119306.757812,0.024089,116497.718750,119320.710938,116485.164062,64755458694,116794.243750,116270.915458,60.757703,588.647561,586.393757,121081.211968,112507.275532,2510.252232,71.601478,0.434965,0.000000,0.606061,0.561686,0.515823,0.321100,0.678900,0.000000
2025-08-11,118731.445312,-0.004822,119306.812500,122321.093750,118159.031250,90528784177,116731.045313,116505.251635,58.652060,721.695461,613.454098,120853.419081,112608.671544,2637.660156,124.406297,0.434777,0.000000,0.606061,0.554928,0.504231,0.315000,0.685000,0.000000
2025-08-12,120172.906250,0.012141,118717.664062,120302.468750,118228.718750,72803657984,116801.942578,116854.552074,62.187940,932.699156,677.303109,121115.226341,112488.658815,2622.463728,113.675755,0.428759,0.000000,0.440000,0.527362,0.503781,0.000000,1.000000,0.000000
2025-08-13,123344.062500,0.026388,120168.976562,123682.453125,118939.632812,90904808795,117050.745703,117472.600686,68.558119,1340.356120,809.913711,122231.270310,111870.221096,2748.386719,185.887639,0.394120,0.000000,0.606061,0.492472,0.505380,0.000000,0.000000,1.000000
2025-08-14,118359.578125,-0.040411,123339.398438,124457.117188,117254.882812,104055627395,117086.930469,117557.074728,53.345435,1246.848081,897.300585,122294.701733,111879.159204,3018.920201,99.713612,0.393522,0.000000,0.606061,0.530326,0.507755,0.499950,0.000050,0.500000
2025-08-15,117398.351562,-0.008121,118365.781250,119332.312500,116864.570312,68665353159,117059.479688,117541.958236,50.995432,1082.698660,934.380200,122253.925065,111865.034310,2956.878348,26.514592,0.412663,0.000000,0.440000,0.526533,0.522551,0.999900,0.000100,0.000000
2025-08-16,117491.351562,0.000792,117398.421875,117996.062500,117271.953125,48036922378,116961.622656,117537.138553,51.219336,949.171921,937.338544,122038.989583,111884.255730,2864.612165,20.300348,0.403673,0.000000,0.440000,0.536576,0.520642,0.666600,0.333100,0.000300
2025-08-17,117453.062500,-0.000326,117492.789062,118595.773438,117279.523438,45852169525,116938.051953,117529.131310,51.115784,830.685783,916.007992,122000.954693,111875.149214,2758.371652,28.513073,0.419251,0.000000,0.440000,0.552019,0.518898,0.333300,0.666100,0.000600
2025-08-18,116252.312500,-0.010223,117453.906250,117614.171875,114723.679688,72787808090,116854.560156,117407.529518,47.848742,632.601933,859.326780,121904.188591,111804.931721,2850.616629,-24.816895,0.437278,0.000000,0.440000,0.580095,0.544097,0.000000,0.999100,0.000900
2025-08-19,112831.179688,-0.029429,116241.859375,116764.500000,112730.398438,71657600353,116604.559766,116971.686677,40.003599,197.288016,726.919027,121937.729759,111271.389772,2966.171875,-89.345757,0.438738,0.000000,0.606061,0.635639,0.564481,0.000400,0.999600,0.000000
2025-08-20,114274.742188,0.012794,112828.023438,114625.796875,112387.960938,67993811526,116530.386719,116714.834821,44.163641,-30.862210,575.362780,121953.621972,111107.151466,2957.046875,-89.361597,0.434797,0.000000,0.606061,0.639031,0.522351,0.000000,1.000000,0.000000
2025-08-21,112419.031250,-0.016239,114275.687500,114802.648438,111986.234375,57817883700,116485.333984,116305.710671,40.295612,-357.294602,388.831304,122034.371845,110936.296123,2915.562500,-107.438136,0.445151,0.000000,0.606061,0.683510,0.520905,0.000000,1.000000,0.000000
2025-08-22,116874.085938,0.039629,112433.734375,117377.398438,111678.945312,82528088240,116702.692578,116359.841649,51.318931,-253.585765,260.347890,121930.116121,111475.269035,3196.041853,-44.016091,0.456516,1.000000,0.606061,0.645466,0.501071,0.000000,1.000000,0.000000
2025-08-23,115374.328125,-0.012832,116866.367188,116996.250000,114536.109375,55377142586,116760.525391,116265.983218,48.099359,-289.081336,150.462045,121896.992061,111624.058721,3261.568080,-38.473739,0.454828,1.000000,0.606061,0.665237,0.508195,0.000300,0.999700,0.000000
2025-08-24,113458.429688,-0.016606,115387.390625,115615.085938,111060.546875,73961489632,116679.852734,115998.597168,44.277783,-466.432085,27.083219,121976.182894,111383.522575,3384.353237,-109.592799,0.452708,1.000000,0.606061,0.684114,0.510873,0.000600,0.999400,0.000000
2025-08-25,110124.351562,-0.029386,113456.898438,113637.843750,109324.281250,85706860190,116478.998047,115439.145205,38.539324,-866.032983,-151.540022,122443.225068,110514.771026,3395.174665,-170.428072,0.465948,1.000000,0.606061,0.731511,0.515216,0.000900,0.999100,0.000000
2025-08-26,111802.656250,0.015240,110124.101562,112397.015625,108762.039062,69396320317,116317.730859,115092.812924,42.573905,-1035.359432,-328.303904,122612.417908,110023.043811,3506.690848,-151.664293,0.468933,1.000000,0.606061,0.728359,0.521020,0.000000,0.999800,0.000200
2025-08-27,111222.062500,-0.005193,111795.710938,112619.414062,110398.265625,62137056409,116003.989062,114724.170026,41.557569,-1202.538808,-503.150884,122666.000383,109341.977742,3326.571429,-119.622354,0.476464,1.000000,0.627451,0.749194,0.507541,0.017500,0.978300,0.004200
2025-08-28,112544.804688,0.011893,111219.054688,113450.078125,110900.921875,58860155962,115796.792969,114516.611423,44.791195,-1214.297759,-645.380259,122624.829015,108968.756923,2994.208705,-86.060671,0.467360,1.000000,0.606061,0.740923,0.510700,0.011667,0.985533,0.002800
2025-08-29,108410.835938,-0.036732,112550.523438,112619.054688,107559.625000,77843379644,115392.316797,113935.108995,37.759439,-1539.447746,-824.193757,122962.899730,107821.733864,3179.329241,-132.570301,0.463210,1.000000,0.606061,0.793475,0.527815,0.005833,0.992767,0.001400
2025-08-30,108808.070312,0.003664,108409.406250,108929.351562,107444.445312,51486264208,114867.382422,113446.819597,38.754410,-1744.963110,-1008.347627,122744.845674,106989.919170,3233.671875,-137.879119,0.455488,1.000000,0.606061,0.790617,0.522104,0.000000,1.000000,0.000000
