date,proba_rfc_cal,proba_sgd_cal,y_true,month
2024-04-12,0.520000,0.489257,0,2024-04
2024-04-13,0.714286,0.485894,1,2024-04
2024-04-14,0.714286,0.469355,0,2024-04
2024-04-15,0.714286,0.494613,1,2024-04
2024-04-16,0.714286,0.485352,0,2024-04
2024-04-17,0.714286,0.502658,1,2024-04
2024-04-18,0.520000,0.492447,1,2024-04
2024-04-19,0.617143,0.467296,1,2024-04
2024-04-20,0.520000,0.507310,0,2024-04
2024-04-21,0.520000,0.507345,1,2024-04
2024-04-22,0.520000,0.482456,0,2024-04
2024-04-23,0.520000,0.492936,0,2024-04
2024-04-24,0.428571,0.487817,1,2024-04
2024-04-25,0.520000,0.476385,0,2024-04
2024-04-26,0.520000,0.492629,0,2024-04
2024-04-27,0.520000,0.501950,0,2024-04
2024-04-28,0.520000,0.496219,1,2024-04
2024-04-29,0.520000,0.473343,0,2024-04
2024-04-30,0.714286,0.457939,0,2024-04
2024-05-02,1.000000,0.402056,1,2024-05
2024-05-03,0.529412,0.388885,1,2024-05
2024-05-04,0.529412,0.410294,1,2024-05
2024-05-05,0.529412,0.416972,0,2024-05
2024-05-06,0.529412,0.388102,0,2024-05
2024-05-07,0.529412,0.394958,0,2024-05
2024-05-08,0.529412,0.403934,1,2024-05
2024-05-09,0.529412,0.403517,0,2024-05
2024-05-10,0.529412,0.414440,1,2024-05
2024-05-11,0.529412,0.440597,1,2024-05
2024-05-12,0.529412,0.434216,1,2024-05
2024-05-13,0.529412,0.390153,0,2024-05
2024-05-14,0.529412,0.393071,1,2024-05
2024-05-15,0.457143,0.351192,0,2024-05
2024-05-16,0.457143,0.380761,1,2024-05
2024-05-17,0.457143,0.387023,0,2024-05
2024-05-18,0.457143,0.430536,0,2024-05
2024-05-19,0.457143,0.436876,1,2024-05
2024-05-20,0.457143,0.364899,0,2024-05
2024-05-21,0.457143,0.373476,0,2024-05
2024-05-22,0.457143,0.418965,0,2024-05
2024-05-23,0.457143,0.418533,1,2024-05
2024-05-24,0.457143,0.458393,1,2024-05
2024-05-25,0.457143,0.498823,0,2024-05
2024-05-26,0.457143,0.512765,1,2024-05
2024-05-27,0.457143,0.482286,0,2024-05
2024-05-28,0.457143,0.474403,0,2024-05
2024-05-29,0.529412,0.488551,1,2024-05
2024-05-30,0.457143,0.472195,0,2024-05
2024-05-31,0.457143,0.477860,1,2024-05
2024-06-02,0.472222,0.508948,1,2024-06
2024-06-03,0.472222,0.372454,1,2024-06
2024-06-04,0.472222,0.317509,1,2024-06
2024-06-05,0.472222,0.294490,0,2024-06
2024-06-06,0.472222,0.338782,0,2024-06
2024-06-07,0.472222,0.360212,0,2024-06
2024-06-08,0.472222,0.408620,1,2024-06
2024-06-09,0.472222,0.398375,0,2024-06
2024-06-10,0.500000,0.384357,0,2024-06
2024-06-11,0.472222,0.452856,1,2024-06
2024-06-12,0.472222,0.393954,0,2024-06
2024-06-13,0.472222,0.507280,0,2024-06
2024-06-14,0.666667,0.551521,1,2024-06
2024-06-15,0.505435,0.585369,1,2024-06
2024-06-16,0.472222,0.576226,0,2024-06
2024-06-17,0.472222,0.536641,0,2024-06
2024-06-18,0.666667,0.564793,0,2024-06
2024-06-19,0.666667,0.615651,0,2024-06
2024-06-20,0.666667,0.607434,0,2024-06
2024-06-21,0.666667,0.650941,1,2024-06
2024-06-22,0.666667,0.686744,0,2024-06
2024-06-23,0.666667,0.727985,0,2024-06
2024-06-24,1.000000,0.763430,1,2024-06
2024-06-25,0.666667,0.702191,0,2024-06
2024-06-26,0.666667,0.758144,1,2024-06
2024-06-27,0.666667,0.717267,0,2024-06
2024-06-28,0.666667,0.747412,1,2024-06
2024-06-29,0.666667,0.728363,1,2024-06
2024-06-30,0.666667,0.626323,1,2024-06
2024-07-02,0.513514,0.565551,0,2024-07
2024-07-03,0.625000,0.610133,0,2024-07
2024-07-04,1.000000,0.699588,0,2024-07
2024-07-05,1.000000,0.692588,1,2024-07
2024-07-06,0.625000,0.668466,0,2024-07
2024-07-07,0.625000,0.750886,1,2024-07
2024-07-08,0.625000,0.679141,1,2024-07
2024-07-09,0.513514,0.637138,0,2024-07
2024-07-10,0.500000,0.631343,0,2024-07
2024-07-11,0.513514,0.613360,1,2024-07
2024-07-12,0.044444,0.578931,1,2024-07
2024-07-13,0.333333,0.519853,1,2024-07
2024-07-14,0.333333,0.445048,1,2024-07
2024-07-15,0.200000,0.293601,1,2024-07
2024-07-16,0.155556,0.309432,0,2024-07
2024-07-17,0.177778,0.330615,0,2024-07
2024-07-18,0.333333,0.341344,1,2024-07
2024-07-19,0.200000,0.267761,1,2024-07
2024-07-20,0.333333,0.303971,1,2024-07
2024-07-21,0.133333,0.292828,0,2024-07
2024-07-22,0.133333,0.305597,0,2024-07
2024-07-23,0.200000,0.383228,0,2024-07
2024-07-24,0.300000,0.410639,1,2024-07
2024-07-25,0.333333,0.407287,1,2024-07
2024-07-26,0.000000,0.361043,0,2024-07
2024-07-27,0.066667,0.377784,1,2024-07
2024-07-28,0.333333,0.389668,0,2024-07
2024-07-29,0.333333,0.400983,0,2024-07
2024-07-30,0.333333,0.430612,0,2024-07
2024-07-31,0.513514,0.471966,1,2024-07
2024-08-02,0.545455,0.502005,0,2024-08
2024-08-03,0.800000,0.534178,0,2024-08
2024-08-04,0.800000,0.598698,0,2024-08
2024-08-05,0.800000,0.362975,1,2024-08
2024-08-06,0.545455,0.568903,0,2024-08
2024-08-07,0.800000,0.638573,1,2024-08
2024-08-08,0.545455,0.531769,0,2024-08
2024-08-09,0.475000,0.599647,1,2024-08
2024-08-10,0.475000,0.639280,0,2024-08
2024-08-11,0.475000,0.624908,1,2024-08
2024-08-12,0.475000,0.527787,1,2024-08
2024-08-13,0.475000,0.535835,0,2024-08
2024-08-14,0.475000,0.558547,0,2024-08
2024-08-15,0.545455,0.531651,1,2024-08
2024-08-16,0.475000,0.522297,1,2024-08
2024-08-17,0.475000,0.573305,0,2024-08
2024-08-18,0.475000,0.557827,1,2024-08
2024-08-19,0.000000,0.507147,0,2024-08
2024-08-20,0.000000,0.475392,1,2024-08
2024-08-21,0.000000,0.431049,0,2024-08
2024-08-22,0.333333,0.485505,1,2024-08
2024-08-23,0.475000,0.377152,1,2024-08
2024-08-24,0.475000,0.495451,1,2024-08
2024-08-25,0.545455,0.506781,0,2024-08
2024-08-26,0.333333,0.485438,0,2024-08
2024-08-27,0.475000,0.469793,0,2024-08
2024-08-28,0.475000,0.452469,1,2024-08
2024-08-29,0.475000,0.492294,0,2024-08
2024-08-30,0.000000,0.514999,0,2024-08
2024-08-31,0.475000,0.600487,0,2024-08
2024-09-02,0.333333,0.450598,0,2024-09
2024-09-03,0.380000,0.435006,1,2024-09
2024-09-04,0.380000,0.449589,0,2024-09
2024-09-05,0.571429,0.434699,0,2024-09
2024-09-06,0.380000,0.437874,1,2024-09
2024-09-07,0.571429,0.420164,1,2024-09
2024-09-08,0.380000,0.416811,1,2024-09
2024-09-09,0.380000,0.436491,1,2024-09
2024-09-10,0.333333,0.429834,0,2024-09
2024-09-11,0.380000,0.437039,1,2024-09
2024-09-12,0.287879,0.450170,1,2024-09
2024-09-13,0.380000,0.460892,0,2024-09
2024-09-14,0.380000,0.448205,0,2024-09
2024-09-15,0.380000,0.457340,0,2024-09
2024-09-16,0.380000,0.470040,1,2024-09
2024-09-17,0.380000,0.483765,1,2024-09
2024-09-18,0.380000,0.479740,1,2024-09
2024-09-19,0.380000,0.480499,1,2024-09
2024-09-20,0.380000,0.463608,1,2024-09
2024-09-21,0.380000,0.439399,1,2024-09
2024-09-22,0.380000,0.437308,0,2024-09
2024-09-23,0.380000,0.440832,1,2024-09
2024-09-24,0.380000,0.436831,0,2024-09
2024-09-25,0.380000,0.425286,1,2024-09
2024-09-26,0.380000,0.445059,1,2024-09
2024-09-27,0.380000,0.434793,1,2024-09
2024-09-28,0.380000,0.417206,0,2024-09
2024-09-29,0.380000,0.413941,0,2024-09
2024-09-30,0.380000,0.432607,0,2024-09
2024-10-02,0.523810,0.429618,1,2024-10
2024-10-03,0.523810,0.431079,1,2024-10
2024-10-04,0.523810,0.444772,1,2024-10
2024-10-05,0.523810,0.447148,1,2024-10
2024-10-06,0.523810,0.464631,0,2024-10
2024-10-07,0.500000,0.464249,0,2024-10
2024-10-08,0.500000,0.472405,0,2024-10
2024-10-09,0.500000,0.460091,0,2024-10
2024-10-10,0.523810,0.467251,1,2024-10
2024-10-11,0.500000,0.491093,1,2024-10
2024-10-12,0.523810,0.493083,0,2024-10
2024-10-13,0.523810,0.488267,1,2024-10
2024-10-14,0.500000,0.515982,1,2024-10
2024-10-15,0.500000,0.502248,1,2024-10
2024-10-16,0.500000,0.500034,0,2024-10
2024-10-17,0.500000,0.486070,1,2024-10
2024-10-18,0.500000,0.486064,0,2024-10
2024-10-19,0.500000,0.467645,1,2024-10
2024-10-20,0.523810,0.457580,0,2024-10
2024-10-21,0.523810,0.430980,0,2024-10
2024-10-22,0.500000,0.434273,0,2024-10
2024-10-23,0.523810,0.419110,1,2024-10
2024-10-24,0.500000,0.434446,0,2024-10
2024-10-25,0.523810,0.408580,1,2024-10
2024-10-26,0.523810,0.424365,1,2024-10
2024-10-27,0.523810,0.428436,1,2024-10
2024-10-28,0.500000,0.437283,1,2024-10
2024-10-29,0.400000,0.451237,0,2024-10
2024-10-30,0.400000,0.433879,0,2024-10
2024-10-31,0.400000,0.418362,0,2024-10
2024-11-02,0.555556,0.426686,0,2024-11
2024-11-03,0.560000,0.437015,0,2024-11
2024-11-04,0.560000,0.448768,1,2024-11
2024-11-05,0.555556,0.442524,1,2024-11
2024-11-06,0.000000,0.406352,1,2024-11
2024-11-07,0.000000,0.403839,1,2024-11
2024-11-08,0.000000,0.392158,1,2024-11
2024-11-09,0.000000,0.388024,1,2024-11
2024-11-10,0.000000,0.360952,1,2024-11
2024-11-11,0.000000,0.307170,0,2024-11
2024-11-12,0.000000,0.307715,1,2024-11
2024-11-13,0.000000,0.280240,0,2024-11
2024-11-14,0.000000,0.293978,1,2024-11
2024-11-15,0.000000,0.264026,0,2024-11
2024-11-16,0.000000,0.268370,0,2024-11
2024-11-17,0.000000,0.274924,1,2024-11
2024-11-18,0.000000,0.274286,1,2024-11
2024-11-19,0.000000,0.269388,1,2024-11
2024-11-20,0.000000,0.262544,1,2024-11
2024-11-21,0.000000,0.239369,1,2024-11
2024-11-22,0.000000,0.236281,0,2024-11
2024-11-23,0.000000,0.238976,1,2024-11
2024-11-24,0.000000,0.235495,0,2024-11
2024-11-25,0.000000,0.263454,0,2024-11
2024-11-26,0.000000,0.273825,1,2024-11
2024-11-27,0.000000,0.257415,0,2024-11
2024-11-28,0.000000,0.264623,1,2024-11
2024-11-29,0.000000,0.251377,0,2024-11
2024-11-30,0.000000,0.257239,1,2024-11
2024-12-02,0.512821,0.568553,1,2024-12
2024-12-03,0.512821,0.568406,1,2024-12
2024-12-04,0.500000,0.567183,0,2024-12
2024-12-05,0.512821,0.566610,1,2024-12
2024-12-06,0.500000,0.566202,1,2024-12
2024-12-07,0.500000,0.567304,1,2024-12
2024-12-08,0.500000,0.566825,0,2024-12
2024-12-09,0.512821,0.566729,0,2024-12
2024-12-10,0.512821,0.566418,1,2024-12
2024-12-11,0.512821,0.565446,0,2024-12
2024-12-12,0.512821,0.566309,1,2024-12
2024-12-13,0.508547,0.566097,0,2024-12
2024-12-14,0.500000,0.566559,1,2024-12
2024-12-15,0.500000,0.565539,1,2024-12
2024-12-16,0.512821,0.564514,1,2024-12
2024-12-17,0.512821,0.565219,0,2024-12
2024-12-18,0.512821,0.566625,0,2024-12
2024-12-19,0.512821,0.566757,1,2024-12
2024-12-20,0.512821,0.566474,0,2024-12
2024-12-21,0.512821,0.567428,0,2024-12
2024-12-22,0.512821,0.568177,0,2024-12
2024-12-23,0.512821,0.567515,1,2024-12
2024-12-24,0.512821,0.566511,1,2024-12
2024-12-25,0.512821,0.566573,0,2024-12
2024-12-26,0.512821,0.567219,0,2024-12
2024-12-27,0.512821,0.566995,1,2024-12
2024-12-28,0.512821,0.566896,0,2024-12
2024-12-29,0.512821,0.567299,0,2024-12
2024-12-30,0.512821,0.566694,1,2024-12
2024-12-31,0.512821,0.566378,1,2024-12
